date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
May-2021,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",337,29,18.27,0,3.68,0,7.06,1,0,1026,677,0,90,0,259
May-2021,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2046,279,134.21,6.09,26.38,1.06,111.26,2,9,14390,6026,537,1081,140,6606
May-2021,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1840,275,106.72,5.65,32.48,0.9,129.25,2,1,14945,5110,451,1159,19,8206
May-2021,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",289,91,38.8,1.88,8.34,0,41.98,0,0,4397,1420,43,390,0,2544
May-2021,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",186,40,24.59,0,1.75,0,13.66,0,0,1980,1238,0,57,0,685
May-2021,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",148,21,6.42,0,8.53,0,6.05,0,0,871,394,0,267,0,210
May-2021,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",244,54,21.98,3.34,12.21,0,16.47,3,3,4369,1664,337,428,0,1940
May-2021,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",124,40,12.63,3.85,10.03,0,13.48,4,2,4472,1379,722,746,0,1625
May-2021,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",119,15,4,3,8,0,0,0,1,809,145,329,335,0,0
May-2021,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",61,4,1,1,2,0,0,0,1,584,109,422,53,0,0
May-2021,YV,Mesa Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",13,5,1.68,0,1.11,0,2.21,1,0,267,143,0,47,0,77
May-2021,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",13,2,0,0,2,0,0,0,0,97,0,0,97,0,0
May-2021,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",52,16,3.92,1.9,4.3,0,5.88,1,0,1380,251,149,248,0,732
May-2021,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",54,11,5,2,4,0,0,0,0,680,349,208,123,0,0
May-2021,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59,16,2.64,1.15,4.93,0,7.28,1,0,1188,136,112,183,0,757
May-2021,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",110,11,3,3,5,0,0,0,1,1012,528,274,210,0,0
May-2021,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",42,7,0,2,5,0,0,0,0,749,0,404,345,0,0
May-2021,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,13,10,2,1,0,0,0,0,927,458,358,111,0,0
May-2021,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",83,17,4,2,11,0,0,2,0,1078,709,60,309,0,0
May-2021,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",26,2,0.67,0,1,0,0.33,0,0,173,103,0,19,0,51
May-2021,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",50,4,2,1,1,0,0,0,0,319,86,211,22,0,0
May-2021,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",120,22,13,0,9,0,0,1,1,1272,689,0,583,0,0
May-2021,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",63,13,7,2,4,0,0,0,0,913,531,216,166,0,0
May-2021,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",49,10,3,4,2,0,1,0,0,1345,239,927,38,0,141
May-2021,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",110,20,5.88,3.23,5.32,0,5.57,1,0,1329,224,285,209,0,611
May-2021,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",31,9,1.56,1.1,1.6,0,4.74,1,0,424,118,18,80,0,208
May-2021,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",83,16,2,3,11,0,0,0,1,790,39,332,419,0,0
May-2021,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2456,695,110.96,64.8,239.24,1.78,278.23,91,24,65452,12089,9392,16046,38,27887
May-2021,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",31,6,2,1,2,0,1,0,0,356,123,123,51,0,59
May-2021,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",65,9,4,1,4,0,0,0,0,529,101,201,227,0,0
May-2021,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",143,33,9.35,0.78,8.92,0,13.95,6,0,4509,1628,164,264,0,2453
May-2021,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",276,65,24.8,3.32,11.21,0,25.67,9,0,6059,2009,596,482,0,2972
May-2021,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",52,10,1,1,8,0,0,1,0,523,72,258,193,0,0
May-2021,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",5,1,1,0,0,0,0,0,0,82,82,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",2,2,0.11,0,0,0,1.89,0,0,182,10,0,0,0,172
May-2021,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",109,23,7.44,1.37,6.76,0,7.44,1,0,3179,1115,809,301,0,954
May-2021,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",20,3,0.56,0,1,0,1.44,3,0,142,12,0,87,0,43
May-2021,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",81,27,9.36,3.64,5.36,0,8.63,4,0,2936,1629,222,257,0,828
May-2021,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",58,10,3,4,3,0,0,0,0,997,169,764,64,0,0
May-2021,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",201,69,18.11,5.5,20.33,0.6,24.45,9,1,8581,2710,1709,1187,12,2963
May-2021,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",31,6,3,1,2,0,0,1,0,1128,1009,83,36,0,0
May-2021,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",599,66,15,5,45,0,1,0,1,6416,1070,741,4587,0,18
May-2021,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2808,337,59.89,40,230.81,1,5.3,25,22,34731,7091,5067,21988,18,567
May-2021,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",86,30,9.73,3.98,6.88,0.58,8.83,2,0,2939,669,1111,318,18,823
May-2021,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",85,15,6,3,6,0,0,0,0,1688,598,362,728,0,0
May-2021,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",77,12,4,0,8,0,0,0,0,1112,201,0,911,0,0
May-2021,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",85,22,7.52,1.28,5.01,0,8.19,0,1,1195,296,118,220,0,561
May-2021,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",108,36,8.88,3.4,9.37,0,14.35,9,0,6045,1141,1484,602,0,2818
May-2021,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",93,10,1,3,5,0,1,0,0,708,22,326,186,0,174
May-2021,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",41,7,1.4,0,0,0.06,5.54,0,0,761,75,0,0,20,666
May-2021,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",25,4,0,0,3,0,1,0,0,1096,0,0,998,0,98
May-2021,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",340,79,19.44,8.46,21.05,0,30.05,8,0,7586,1588,1710,1043,0,3245
May-2021,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",150,24,4.03,5,14,0,0.97,0,0,1990,297,457,1042,0,194
May-2021,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",159,37,16.52,4.93,8.65,1.32,5.58,4,1,3048,1167,610,641,44,586
May-2021,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",141,42,7.95,7.37,10.47,0,16.21,4,0,5116,470,1343,992,0,2311
May-2021,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",59,19,2.72,1,4.01,0,11.27,1,0,1653,300,132,225,0,996
May-2021,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",81,10,3.32,1,1,1,3.68,1,0,1217,180,668,20,17,332
May-2021,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",31,5,2.02,0,1.2,0,1.78,0,0,258,58,0,49,0,151
May-2021,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,1,0,1,0,0,0,0,0,223,0,223,0,0,0
May-2021,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",26,2,2,0,0,0,0,0,0,397,397,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",24,3,1,0,2,0,0,0,0,214,171,0,43,0,0
May-2021,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",189,38,11.35,6.94,16.06,0,3.66,3,0,3370,847,1446,685,0,392
May-2021,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",75,11,2,1,6,0,2,1,0,1375,84,136,964,0,191
May-2021,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",144,15,6.15,1,3.47,0,4.38,0,0,1012,487,235,97,0,193
May-2021,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",35,8,2,1,5,0,0,0,0,760,299,29,432,0,0
May-2021,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",57,4,1,1,1,0,1,0,1,215,22,131,31,0,31
May-2021,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",61,11,2,4,5,0,0,0,0,1291,60,1087,144,0,0
May-2021,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",869,84,29.08,4,6.72,0.02,44.18,4,1,7559,2204,329,224,6,4796
May-2021,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",57,24,7.8,3.16,2.88,0,10.16,2,0,2228,366,856,149,0,857
May-2021,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",62,9,3,2,4,0,0,1,0,593,119,308,166,0,0
May-2021,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",48,9,4,0,5,0,0,2,0,501,361,0,140,0,0
May-2021,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",36,2,0.29,0,1,0,0.71,0,0,224,56,0,30,0,138
May-2021,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",88,34,11.96,3.79,4.26,0,13.98,2,0,2960,807,436,158,0,1559
May-2021,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",97,12,8,2,2,0,0,0,0,944,337,466,141,0,0
May-2021,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",30,2,1.18,0,0.15,0,0.67,0,0,41,24,0,3,0,14
May-2021,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",70,8,1,2,4,0,1,0,2,588,36,301,158,0,93
May-2021,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",78,19,7,5,7,0,0,1,0,1661,774,419,468,0,0
May-2021,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",89,9,3.21,0,0,0.16,5.63,0,0,431,123,0,0,3,305
May-2021,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",182,53,19.1,9.21,7.77,0,16.92,3,0,5107,1874,1278,362,0,1593
May-2021,YV,Mesa Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",30,3,1,1,1,0,0,1,0,167,63,76,28,0,0
May-2021,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",89,8,3,0,5,0,0,1,1,556,89,0,467,0,0
May-2021,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",57,11,3.86,1,5.69,0,0.45,2,1,875,467,110,252,0,46
May-2021,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",26,6,1.63,1.13,1.13,0,2.11,2,0,417,42,184,59,0,132
May-2021,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",93,25,8.07,1.48,5,0,10.45,1,0,2010,427,373,264,0,946
May-2021,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",72,8,2.35,0,2,0,3.65,0,0,761,267,0,97,0,397
May-2021,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",99,23,8.22,1.14,5.14,0,8.51,4,0,1187,252,54,195,0,686
May-2021,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",181,56,16.01,6,24,0,9.99,5,0,4275,1665,612,776,0,1222
May-2021,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",10,2,0,0,0,0,2,0,0,251,0,0,0,0,251
May-2021,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",83,6,1.67,0,2.03,0,2.3,0,0,180,78,0,41,0,61
May-2021,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",2,1,1,0,0,0,0,0,0,25,25,0,0,0,0
May-2021,YX,Republic Airline,ALB,"Albany, NY: Albany International",88,5,0.36,0,2.12,0,2.52,0,0,219,12,0,47,0,160
May-2021,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1624,179,90.08,7.08,43.84,1.79,36.21,7,4,12876,6631,410,2579,61,3195
May-2021,YX,Republic Airline,ATW,"Appleton, WI: Appleton International",31,1,0,0,0,0,1,0,1,69,0,0,0,0,69
May-2021,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",155,14,4.02,0.11,6.8,0,3.08,1,2,576,324,4,153,0,95
May-2021,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",124,9,5.89,0,0.39,0,2.73,0,0,894,344,0,62,0,488
May-2021,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",261,9,3.21,0,1,0,4.79,0,0,965,767,0,27,0,171
May-2021,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",26,1,1,0,0,0,0,0,0,23,23,0,0,0,0
May-2021,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",31,2,1,0,1,0,0,0,0,73,55,0,18,0,0
May-2021,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",459,28,11.87,0,7.79,0,8.34,1,0,1646,810,0,367,0,469
May-2021,YX,Republic Airline,BOS,"Boston, MA: Logan International",962,51,38.81,0.95,0.94,0,10.3,1,1,3418,2794,58,42,0,524
May-2021,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",260,29,13.69,0.23,4.37,0,10.72,0,0,1331,569,27,243,0,492
May-2021,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",82,9,4,0,2.01,0,2.99,0,0,541,221,0,74,0,246
May-2021,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",75,12,7.85,0.28,1.91,0,1.96,1,0,987,639,29,129,0,190
May-2021,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",414,33,13.72,1,11.89,0,6.39,0,1,2280,1173,53,396,0,658
May-2021,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",272,28,10.48,1,8.57,0,7.95,0,0,1405,490,53,227,0,635
May-2021,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",2064,194,56.24,13.54,70.85,0,53.38,10,2,16085,6041,924,3210,0,5910
May-2021,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",768,45,20.78,0.6,9.32,0,14.3,0,0,2450,978,75,488,0,909
May-2021,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",40,4,2.97,0,0.03,0,1,0,0,127,100,0,1,0,26
May-2021,YX,Republic Airline,DAB,"Daytona Beach, FL: Daytona Beach International",53,5,3,0,2,0,0,0,0,119,75,0,44,0,0
May-2021,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",1378,86,35.49,1.03,13.4,0,36.08,6,8,6138,2488,103,312,0,3235
May-2021,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",95,11,2,0,9,0,0,0,3,1396,237,0,1159,0,0
May-2021,YX,Republic Airline,DLH,"Duluth, MN: Duluth International",31,1,0,0,0,0,1,0,0,36,0,0,0,0,36
May-2021,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",134,14,1.85,0,4.29,0,7.85,0,0,518,41,0,113,0,364
May-2021,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",1316,68,46.42,3.65,8.51,0,9.42,2,0,5015,3757,204,277,0,777
May-2021,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",64,3,0.75,0,1.67,0,0.58,0,1,88,33,0,41,0,14
May-2021,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1231,93,29.39,2.89,31.19,0,29.52,0,1,4983,2122,124,990,0,1747
May-2021,YX,Republic Airline,EYW,"Key West, FL: Key West International",573,86,29.6,0.45,45.72,0,10.22,0,0,3856,1369,92,1566,0,829
May-2021,YX,Republic Airline,FAR,"Fargo, ND: Hector International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",23,1,1,0,0,0,0,0,0,35,35,0,0,0,0
May-2021,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",221,23,2.39,1.58,9.22,0,9.81,0,0,922,134,82,193,0,513
May-2021,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",125,16,8.1,0.58,3.66,0,3.67,0,0,984,489,22,235,0,238
May-2021,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",220,27,17.72,0,3.94,1,4.35,0,1,1914,1311,0,205,17,381
May-2021,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",395,47,10.6,0.86,26.76,0,8.78,1,2,2445,519,101,1060,0,765
May-2021,YX,Republic Airline,HVN,"New Haven, CT: Tweed New Haven",23,1,1,0,0,0,0,0,0,57,57,0,0,0,0
May-2021,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",577,62,21.49,1,29.83,0,9.68,0,0,5012,2556,117,1258,0,1081
May-2021,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",118,15,2.22,0,9.89,0,2.89,1,2,506,153,0,272,0,81
May-2021,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,2,0.29,0,0.71,0,1,0,0,73,5,0,12,0,56
May-2021,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",149,11,3.57,0,0.46,0,6.96,2,0,799,132,0,13,0,654
May-2021,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",808,54,19.14,2.06,9.67,0,23.13,1,1,4288,1197,90,416,0,2585
May-2021,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",431,35,17.09,0,11.83,0,6.07,0,1,1792,1163,0,380,0,249
May-2021,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",625,58,27.32,1.09,28.06,0.56,0.98,4,1,3689,2912,29,711,9,28
May-2021,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",150,21,12.89,0.14,6.37,0,1.59,2,1,1477,1001,6,225,0,245
May-2021,YX,Republic Airline,LGA,"New York, NY: LaGuardia",1593,127,71.31,3.78,17.87,1.07,32.96,5,6,9366,5173,174,795,26,3198
May-2021,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",93,7,1,0,6,0,0,0,0,162,37,0,125,0,0
May-2021,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",225,18,10.66,0,5.84,0,1.51,0,1,1204,712,0,195,0,297
May-2021,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",32,8,1.43,0,1.74,0,4.83,1,0,357,100,0,61,0,196
May-2021,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",5,4,2.3,0,0.12,0,1.59,0,0,147,77,0,6,0,64
May-2021,YX,Republic Airline,MDW,"Chicago, IL: Chicago Midway International",155,24,15.5,0.61,5.78,0,2.11,1,0,1785,1125,74,275,0,311
May-2021,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",141,8,3,0,2,0,3,1,1,228,76,0,57,0,95
May-2021,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",133,11,4.06,1,1,0,4.94,0,0,760,141,50,101,0,468
May-2021,YX,Republic Airline,MIA,"Miami, FL: Miami International",43,5,2.82,1,1.18,0,0,0,0,213,126,21,66,0,0
May-2021,YX,Republic Airline,MLI,"Moline, IL: Quad City International",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-2021,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",92,9,5,0,3.03,0,0.97,0,0,370,239,0,100,0,31
May-2021,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",112,10,5.68,0,1.19,0,3.14,1,0,606,368,0,21,0,217
May-2021,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",398,39,12.22,0.21,18.84,0,7.72,6,0,2139,462,9,902,0,766
May-2021,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",150,18,4.03,0.74,8.58,0,4.66,0,0,992,304,84,208,0,396
May-2021,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",78,13,2.69,0.03,6.53,0,3.75,0,0,594,81,4,185,0,324
May-2021,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",200,17,8.02,0.66,6.76,0,1.56,3,0,764,430,31,245,0,58
May-2021,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",3557,260,96.41,4.86,112.3,2,44.43,1,4,13717,7060,355,3166,44,3092
May-2021,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",93,6,3.09,0.71,2.2,0,0,0,0,491,266,67,158,0,0
May-2021,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",141,9,3,0.58,4.42,0,1,0,1,1314,1115,15,139,0,45
May-2021,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1736,95,38.64,3.4,29.01,0.06,23.89,5,2,6314,3134,240,1062,7,1871
May-2021,YX,Republic Airline,PIA,"Peoria, IL: General Downing - Peoria International",31,2,2,0,0,0,0,0,0,158,158,0,0,0,0
May-2021,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",633,43,22.6,3.24,6.38,0,10.78,0,0,3123,1531,270,227,0,1095
May-2021,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",158,20,6.01,0,10.9,0,3.09,0,0,1213,704,0,237,0,272
May-2021,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",74,4,2.33,0,1.13,0,0.53,1,0,138,109,0,21,0,8
May-2021,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",148,7,3.77,0,2.23,0,1,0,0,219,135,0,57,0,27
May-2021,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",694,48,30.94,1.67,10.21,0,5.18,0,1,3390,2431,105,464,0,390
May-2021,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",75,4,2.1,0,0,0,1.9,0,0,310,79,0,0,0,231
May-2021,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",148,13,5.94,0,2.49,0,4.57,0,0,726,273,0,149,0,304
May-2021,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",168,15,4.28,0,9.42,0,1.3,2,0,456,151,0,220,0,85
